bldgarea,bldgdepth,builtfar,facilfar,lotarea,lotdepth,numbldgs,numfloors,resarea,residfar,age,count
7720.0,60.0,3.84,4.0,2008.0,100.44,1,5,7720.0,4.0,108,546
5620.0,85.0,2.75,4.0,2043.0,102.2,1,5,5620.0,4.0,155,11
6720.0,74.0,3.36,9.0,2000.0,100.0,1,4,6720.0,9.0,138,41
5800.0,72.0,2.84,4.0,2043.0,102.2,1,3,5800.0,4.0,160,4
55740.0,88.0,10.9,10.0,5116.0,100.0,1,12,50270.0,10.0,112,8
5610.0,48.0,2.94,9.0,1908.0,100.44,1,4,4240.0,9.0,157,1
2952.0,41.0,1.61,4.0,1839.0,102.2,1,3,2214.0,4.0,154,390
3688.0,52.0,2.89,9.0,1278.0,68.2,1,4,1694.0,9.0,145,232
2880.0,45.0,1.69,4.0,1703.0,102.2,1,3,2160.0,4.0,153,35
8936.0,70.0,3.35,9.0,2668.0,80.0,1,4,5536.0,9.0,148,261
3840.0,45.0,2.26,4.0,1703.0,102.2,1,4,3040.0,4.0,153,1
4344.0,60.0,2.36,4.0,1839.0,102.2,1,4,3258.0,4.0,140,30
5436.0,60.0,2.96,4.0,1839.0,102.2,1,4,4270.0,4.0,140,8
4116.0,50.0,2.16,4.0,1907.0,102.2,1,4,3088.0,4.0,149,141
3000.0,50.0,1.5,4.8,2000.0,100.0,1,3,3000.0,2.43,95,2
5160.0,56.0,2.69,9.0,1916.0,102.2,1,5,5160.0,9.0,145,8
1292.0,38.0,0.35,1.0,3684.0,101.56,1,2,1292.0,0.5,50,3
4516.0,72.0,3.39,9.0,1333.0,80.0,1,4,2768.0,9.0,148,9
4600.0,50.0,2.29,4.0,2008.0,100.44,1,4,4600.0,4.0,147,11
2880.0,39.16,1.57,4.0,1839.0,102.2,1,4,2880.0,4.0,159,9
4200.0,47.0,0.84,1.0,5000.0,100.0,2,2,4200.0,0.5,100,7
3814.0,52.0,1.9,4.0,2008.0,100.44,1,4,3814.0,4.0,151,2
4876.0,65.0,1.95,4.8,2500.0,100.0,1,3,3250.0,2.43,115,4
6444.0,56.0,3.79,9.0,1700.0,85.0,1,5,4610.0,9.0,132,2
4000.0,50.0,1.99,4.0,2008.0,100.44,1,4,4000.0,4.0,149,55
1536.0,51.0,0.77,2.0,2000.0,100.0,2,2,1536.0,0.75,90,3
4284.0,58.0,2.13,4.0,2008.0,100.44,1,4,4284.0,4.0,108,40
9680.0,70.0,3.22,4.8,3004.0,100.0,1,4,9680.0,2.43,16,4
6696.0,76.0,3.21,4.0,2086.0,102.2,1,5,6696.0,4.0,136,11
6520.0,66.0,3.13,4.0,2086.0,102.2,1,5,6520.0,4.0,136,184
9300.0,71.0,4.14,4.0,2248.0,102.2,1,6,7800.0,4.0,116,424
3024.0,48.0,1.51,4.0,2008.0,100.44,1,4,3024.0,4.0,149,3
3376.0,50.0,1.87,4.0,1808.0,100.44,1,4,2700.0,4.0,145,74
12480.0,90.0,4.29,4.0,2912.0,102.2,1,6,11890.0,4.0,120,34
5736.0,62.0,2.88,4.0,1992.0,102.2,1,5,4560.0,4.0,131,1
4456.0,50.0,2.46,4.0,1808.0,100.44,1,4,3780.0,4.0,145,1
3360.0,42.0,1.77,4.0,1900.0,95.0,1,3,2520.0,4.0,152,20
4320.0,54.0,2.14,4.0,2020.0,100.7,1,4,3240.0,4.0,132,5
4136.0,63.9,2.2,4.0,1883.0,100.44,1,5,4136.0,4.0,150,1
32770.0,86.0,6.41,4.0,5108.0,102.2,1,9,29860.0,4.0,108,217
7450.0,54.0,4.37,10.0,1706.0,74.2,1,4,6210.0,10.0,132,2
8290.0,83.0,3.25,4.0,2554.0,102.2,1,6,8290.0,4.0,133,1
6640.0,79.2,3.18,4.0,2086.0,102.2,1,5,6640.0,4.0,136,5
5000.0,62.0,4.02,10.0,1244.0,62.16,1,5,2904.0,10.0,130,116
5132.0,66.0,2.43,4.0,2114.0,100.7,1,4,5132.0,4.0,128,8
51500.0,83.0,6.63,10.0,7770.0,100.7,1,9,49470.0,10.0,94,5
2560.0,48.0,0.64,2.0,4000.0,100.0,1,2,2560.0,0.75,90,37
2448.0,54.66,0.58,1.0,4250.0,100.0,1,1,1224.0,0.5,50,3
5930.0,55.0,3.1,4.0,1913.0,100.7,1,4,5930.0,4.0,128,39
3544.0,51.0,2.16,4.0,1644.0,100.7,1,4,3544.0,4.0,83,331
11784.0,100.0,4.5,4.0,2616.0,100.7,1,6,7190.0,4.0,109,111
4864.0,58.0,2.42,4.0,2013.0,100.7,1,5,4864.0,4.0,128,981
3842.0,50.0,2.18,4.0,1762.0,100.7,1,3,2992.0,4.0,134,1
3072.0,48.0,3.07,9.0,1002.0,60.75,1,2,2304.0,9.0,131,3
5080.0,55.0,2.52,4.0,2013.0,100.7,1,5,5080.0,4.0,128,4
3246.0,65.0,1.9,4.0,1711.0,100.7,1,4,3246.0,4.0,134,9
2168.0,60.0,1.27,9.0,1711.0,100.7,1,3,2168.0,9.0,133,2
3072.0,48.0,3.07,9.0,1002.0,60.75,1,2,2304.0,9.0,131,69
3072.0,48.0,3.07,9.0,1002.0,60.75,1,3,2304.0,9.0,131,341
4000.0,40.0,1.58,4.0,2524.0,100.7,1,4,4000.0,4.0,154,5
8084.0,82.0,3.82,4.0,2114.0,100.7,1,5,8084.0,4.0,130,150
1992.0,31.0,1.58,4.0,1258.0,100.7,1,3,1440.0,4.0,151,56
2472.0,45.0,1.78,9.0,1390.0,81.0,1,3,1972.0,9.0,131,2
18480.0,53.0,1.96,2.0,9430.0,96.7,5,3,18480.0,1.25,13,313
4044.0,58.0,3.25,9.0,1244.0,75.0,1,3,3032.0,9.0,137,1
3072.0,48.0,3.07,9.0,1002.0,60.75,1,2,2304.0,9.0,131,2
3432.0,62.0,2.73,4.0,1258.0,100.7,1,4,3432.0,4.0,133,194
3820.0,35.0,3.82,9.0,1000.0,40.0,1,4,2864.0,9.0,130,865
5960.0,70.0,3.96,10.0,1505.0,74.0,1,5,3404.0,10.0,87,342
15600.0,67.0,6.09,9.0,2562.0,75.0,1,7,13370.0,9.0,118,24
6550.0,70.0,3.25,4.0,2013.0,100.7,1,5,5240.0,4.0,131,40
4296.0,62.0,3.41,4.0,1258.0,100.7,1,4,3432.0,4.0,133,1187
6600.0,71.0,3.12,4.0,2114.0,100.7,1,5,6600.0,4.0,128,1
3432.0,62.0,2.73,4.0,1258.0,100.7,1,4,3432.0,4.0,133,59
3072.0,48.0,1.83,4.0,1678.0,100.7,1,3,2304.0,4.0,141,7
3300.0,55.0,2.18,4.0,1515.0,100.7,1,3,2476.0,4.0,143,1
3400.0,50.0,1.93,4.0,1762.0,100.7,1,4,2552.0,4.0,134,6
3414.0,48.0,2.03,4.0,1678.0,100.7,1,3,2532.0,4.0,141,83
4390.0,70.0,3.05,9.0,1440.0,80.0,1,4,3392.0,9.0,142,2
3400.0,50.0,1.93,4.0,1762.0,100.7,1,4,2552.0,4.0,134,45
1776.0,36.0,0.63,1.0,2800.0,100.0,2,2,1776.0,0.5,95,179
5920.0,55.0,2.94,4.0,2013.0,100.7,1,4,4680.0,4.0,128,13
3808.0,50.0,2.1,4.0,1812.0,100.7,1,3,2828.0,4.0,132,11
1440.0,36.0,0.58,1.0,2500.0,100.0,1,2,1440.0,0.5,100,3
3400.0,50.0,1.93,4.0,1762.0,100.7,1,3,2550.0,4.0,134,4
2560.0,40.0,1.95,9.0,1311.0,78.7,1,3,1920.0,9.0,139,296
896.0,28.0,0.45,1.0,2000.0,100.0,1,2,896.0,0.5,90,1153
8210.0,91.0,3.2,4.0,2568.0,100.7,1,5,8210.0,4.0,128,62
966.0,34.0,0.48,1.0,2000.0,100.0,2,2,966.0,0.5,90,317
2612.0,57.0,1.73,4.0,1510.0,100.7,1,4,2612.0,4.0,93,3
3760.0,50.0,2.08,4.0,1812.0,100.7,1,3,2780.0,4.0,132,6
4210.0,50.0,2.09,4.0,2013.0,100.7,1,3,3128.0,4.0,132,20
3536.0,52.0,3.03,10.0,1167.0,68.7,1,3,2652.0,10.0,130,34
4120.0,76.0,2.86,9.0,1440.0,80.0,1,3,3092.0,9.0,142,4
2560.0,40.0,2.95,4.0,868.0,54.25,1,3,1920.0,4.0,138,8
6090.0,95.0,3.18,4.0,1913.0,100.7,1,5,6090.0,4.0,120,9
2432.0,34.0,3.51,4.0,692.0,34.6,1,3,1824.0,4.0,138,31
3992.0,50.0,2.2,4.0,1812.0,100.7,1,3,3012.0,4.0,132,4
3328.0,52.0,2.07,4.0,1611.0,100.7,1,3,2496.0,4.0,128,3
3568.0,57.0,2.21,4.0,1611.0,100.7,1,5,2736.0,4.0,128,1
3132.0,66.0,1.83,6.5,1716.0,100.94,1,3,3132.0,3.44,124,8
3744.0,67.0,1.86,6.5,2018.0,100.94,1,4,3744.0,3.44,124,276
4500.0,55.0,2.48,6.5,1817.0,100.94,1,3,3330.0,3.44,124,161
3918.0,55.0,2.28,6.5,1716.0,100.94,1,3,2900.0,3.44,124,5
3040.0,64.0,1.34,6.5,2276.0,128.9,1,3,2026.0,3.44,133,5
2840.0,56.0,1.56,6.5,1817.0,100.94,1,5,2840.0,3.44,129,6
3536.0,52.0,2.07,9.0,1711.0,100.7,1,4,3536.0,9.0,130,7
3708.0,72.0,2.17,9.0,1711.0,100.7,1,4,3708.0,9.0,130,363
3580.0,67.0,1.87,6.5,1918.0,100.94,1,3,3580.0,3.44,124,895
3882.0,66.0,2.44,6.5,1593.0,80.0,1,4,3882.0,3.44,132,4
2080.0,52.0,1.14,6.5,1817.0,100.94,1,1,1040.0,3.44,127,72
4936.0,45.0,3.1,6.5,1593.0,80.0,1,4,3748.0,3.44,132,4
2860.0,52.0,1.57,6.5,1817.0,100.94,1,3,2860.0,3.44,135,233
3708.0,50.0,2.04,6.5,1817.0,100.94,1,3,2826.0,3.44,113,1
1929.0,55.0,1.15,9.0,1672.0,100.7,1,3,1929.0,9.0,130,39
2560.0,40.0,3.6,4.0,712.0,54.25,1,3,1920.0,4.0,138,198
1344.0,43.0,0.34,1.0,4000.0,100.0,2,1,1344.0,0.5,70,12
3880.0,63.0,1.92,6.5,2018.0,100.94,1,4,3880.0,3.44,132,23
16770.0,80.0,4.99,4.0,3360.0,80.0,1,6,13970.0,4.0,110,194
1557.0,43.0,0.39,1.0,4000.0,100.0,2,1,1557.0,0.5,70,877
3594.0,63.0,1.78,6.5,2018.0,100.94,1,3,3594.0,3.44,132,1
2596.0,52.0,1.61,6.5,1615.0,100.94,1,3,2596.0,3.44,135,18
4470.0,54.0,2.22,6.5,2018.0,100.94,1,3,4470.0,3.44,132,602
5136.0,60.0,2.31,6.5,2220.0,100.94,1,3,3800.0,3.44,131,5
4390.0,65.0,2.18,6.5,2018.0,100.94,1,4,4000.0,3.44,132,10
4620.0,55.0,2.18,6.5,2120.0,100.94,1,3,3464.0,3.44,131,502
2260.0,57.0,0.87,4.8,2600.0,80.0,1,2,2260.0,2.43,115,12
3834.0,62.0,2.84,6.5,1350.0,75.0,1,4,3434.0,3.44,134,116
3594.0,55.0,1.78,6.5,2018.0,100.94,1,3,3594.0,3.44,131,124
2392.0,38.0,2.4,6.5,996.0,50.0,1,3,2392.0,3.44,130,570
4390.0,52.0,2.18,6.5,2018.0,100.94,1,4,4390.0,3.44,132,1
3232.0,48.0,2.28,6.5,1418.0,86.8,1,3,2384.0,6.02,133,2
4550.0,50.0,3.37,6.5,1350.0,75.0,1,4,3652.0,3.44,134,40
4000.0,50.0,2.5,6.5,1600.0,80.0,1,3,3000.0,3.44,140,8
4480.0,53.0,2.3,6.5,1943.0,100.94,1,3,3334.0,3.44,132,1
3816.0,53.0,2.04,6.5,1875.0,100.94,1,3,2862.0,3.44,132,32
2448.0,48.0,2.06,6.5,1190.0,70.0,1,3,2448.0,6.02,133,8
4612.0,55.0,2.18,6.5,2120.0,100.94,1,4,3512.0,3.44,130,55
2560.0,40.0,2.05,6.5,1250.0,75.0,1,3,1920.0,3.44,134,769
3532.0,55.0,1.41,6.5,2498.0,99.94,1,3,3532.0,3.44,137,8
4390.0,55.0,2.18,6.5,2018.0,100.94,1,4,2992.0,3.44,130,14
3600.0,50.0,2.67,6.5,1350.0,75.0,1,3,2880.0,3.44,134,3
2808.0,58.0,1.7,6.5,1648.0,100.94,1,3,2384.0,6.02,133,2
3532.0,54.0,1.41,6.5,2498.0,99.94,1,3,3532.0,3.44,139,25
3654.0,55.0,1.46,6.5,2498.0,99.94,1,3,3654.0,3.44,137,1
2700.0,50.0,2.0,6.5,1350.0,75.0,1,3,2300.0,3.44,134,56
2580.0,50.0,1.54,6.5,1670.0,100.94,1,3,2580.0,3.44,141,568
2560.0,40.0,2.05,6.5,1250.0,75.0,1,3,1920.0,3.44,134,2
35870.0,90.0,4.74,4.0,7570.0,100.94,1,6,35870.0,4.0,120,18
5340.0,60.0,2.74,6.5,1950.0,78.0,1,4,5340.0,3.44,131,1
53980.0,89.0,10.7,6.5,5040.0,100.0,1,12,53980.0,6.02,107,32
6156.0,57.0,2.32,6.5,2650.0,100.0,1,4,6156.0,3.44,139,77
32860.0,85.0,5.21,4.0,6308.0,100.94,1,10,32860.0,4.0,107,76
5576.0,55.0,2.21,6.5,2524.0,100.94,1,3,4132.0,3.44,131,2
2160.0,38.0,2.4,6.5,900.0,50.0,1,3,2160.0,3.44,130,1
22580.0,90.0,3.46,4.8,6516.0,100.0,1,4,22580.0,2.43,90,145
2792.0,49.0,0.82,4.8,3400.0,100.0,2,2,2792.0,2.43,121,7
3720.0,55.0,2.63,4.0,1413.0,100.94,1,4,3720.0,4.0,127,1
2640.0,33.0,0.53,1.0,5000.0,100.0,2,2,2640.0,0.5,87,30
2800.0,100.0,1.12,2.0,2500.0,100.0,1,2,1400.0,2.0,120,5
1600.0,45.0,0.8,1.0,2000.0,100.0,1,2,1600.0,0.5,65,86
3696.0,52.0,2.15,4.0,1716.0,100.94,1,3,2772.0,4.0,127,25
1125.0,47.0,0.28,1.0,4000.0,100.0,1,1,1125.0,0.5,60,683
3744.0,56.0,2.18,4.0,1716.0,100.94,1,3,3744.0,4.0,127,6
7580.0,103.0,3.09,6.5,2456.0,100.8,1,5,5456.0,6.02,120,145
47680.0,85.0,6.29,6.5,7576.0,100.94,1,9,47680.0,6.02,109,1
6064.0,81.0,3.44,4.0,1764.0,105.8,1,4,6064.0,4.0,119,2
2508.0,46.0,1.3,2.0,1922.0,96.94,1,3,2508.0,1.25,65,1
6216.0,70.0,3.15,4.0,1972.0,101.0,1,5,6216.0,4.0,121,1
1978.0,44.0,1.07,4.8,1850.0,100.0,1,2,989.0,2.43,110,99
44670.0,79.0,4.49,6.5,9950.0,91.8,1,6,43140.0,6.02,111,324
47400.0,83.0,4.37,6.5,10830.0,100.0,1,9,47400.0,6.02,111,2
6936.0,70.0,3.44,4.0,2018.0,100.94,1,5,6936.0,4.0,121,3
3842.0,61.0,3.34,6.5,1152.0,72.0,1,3,3842.0,6.02,127,116
6970.0,81.0,3.62,6.5,1924.0,92.0,1,4,6970.0,6.02,121,18
47840.0,86.0,6.32,4.0,7570.0,100.94,1,8,47840.0,4.0,109,3
43550.0,85.0,4.31,6.5,10100.0,100.94,1,6,43550.0,6.02,117,77
44770.0,85.0,4.44,6.5,10100.0,100.94,1,6,42750.0,6.02,116,1
7284.0,76.0,3.28,4.0,2220.0,100.94,1,5,7284.0,4.0,119,27
6720.0,81.0,3.65,6.5,1840.0,92.0,1,4,6720.0,6.02,121,948
4420.0,50.0,2.21,6.5,2000.0,100.0,1,3,3250.0,6.02,128,1
48100.0,86.0,6.35,4.0,7570.0,100.94,1,8,48100.0,4.0,109,19
9620.0,85.0,3.76,6.5,2560.0,96.56,1,4,9620.0,6.02,123,3172
4430.0,52.0,2.31,4.0,1917.0,100.94,1,3,3284.0,4.0,123,67
18580.0,95.0,4.6,7.5,4036.0,100.94,1,6,18580.0,7.52,122,253
2736.0,42.0,0.68,1.0,4000.0,100.0,2,2,2736.0,0.5,110,26
32690.0,87.0,4.63,4.0,7064.0,100.94,1,8,32690.0,4.0,110,8
6570.0,80.0,3.43,4.0,1917.0,100.94,1,5,6570.0,4.0,119,146
4224.0,68.0,2.32,4.0,1817.0,100.94,1,3,4224.0,4.0,123,536
26690.0,104.0,3.47,3.0,7696.0,101.0,1,4,26690.0,3.0,72,47
4370.0,69.0,2.17,4.0,2018.0,100.94,1,3,3278.0,4.0,128,5
3600.0,90.0,1.78,2.0,2017.0,100.8,1,2,2800.0,2.0,89,34
7644.0,70.0,4.07,3.0,1880.0,94.0,2,5,5200.0,3.0,120,140
11540.0,89.0,4.57,4.0,2524.0,100.94,1,6,11540.0,4.0,118,10
6580.0,79.0,3.43,4.0,1917.0,100.94,1,5,6580.0,4.0,120,6
6260.0,78.0,3.1,4.0,2018.0,100.94,1,5,6260.0,4.0,121,1
5044.0,56.0,2.5,4.0,2018.0,100.94,1,3,3690.0,4.0,124,3
6870.0,72.0,3.4,4.0,2018.0,100.94,1,5,6870.0,4.0,119,6
4740.0,56.0,2.35,4.0,2018.0,100.94,1,3,3520.0,4.0,124,1385
5810.0,75.0,3.39,4.0,1716.0,100.94,1,5,5810.0,4.0,119,266
12790.0,79.0,3.17,4.0,4040.0,100.94,1,5,12790.0,4.0,121,12
6536.0,79.0,3.24,4.0,2018.0,100.94,1,5,6536.0,4.0,121,1900
2360.0,55.0,0.94,4.8,2500.0,100.0,2,2,2360.0,2.43,110,2097
6580.0,73.0,3.43,4.0,1917.0,100.94,1,5,6580.0,4.0,120,55
5756.0,76.0,3.35,4.0,1716.0,100.94,1,5,5756.0,4.0,119,6
7576.0,78.0,3.41,4.0,2220.0,100.94,1,5,7576.0,4.0,121,1
5940.0,58.0,2.94,4.0,2018.0,100.94,1,5,5940.0,4.0,122,86
5264.0,58.0,3.07,4.0,1716.0,100.94,1,5,5264.0,4.0,122,1
4790.0,69.0,2.38,4.0,2018.0,100.94,1,4,4790.0,4.0,128,106
8740.0,75.0,3.93,4.0,2220.0,100.94,1,5,7250.0,4.0,121,14
9050.0,99.0,3.95,4.0,2292.0,100.94,1,5,9050.0,4.0,119,3
7260.0,77.0,3.43,4.0,2120.0,100.94,1,5,7260.0,4.0,119,57
7170.0,97.0,3.74,4.0,1917.0,100.94,1,5,7170.0,4.0,121,3
7040.0,86.0,3.67,4.0,1917.0,100.94,1,5,7040.0,4.0,112,1
31580.0,68.0,4.17,4.0,7570.0,100.94,1,6,31580.0,4.0,121,15
7260.0,77.0,3.43,4.0,2120.0,100.94,1,5,7260.0,4.0,119,1
1056.0,30.0,0.35,2.0,3032.0,87.7,2,2,1056.0,1.25,110,272
5376.0,63.0,2.66,4.0,2018.0,100.94,1,4,5376.0,4.0,128,5
1332.0,37.0,0.74,4.8,1800.0,100.0,1,2,1332.0,2.43,23,4
2554.0,65.0,0.83,4.0,3094.0,125.0,2,2,2554.0,4.0,100,4
6290.0,77.0,2.97,4.0,2120.0,100.94,1,5,6290.0,4.0,119,582
4904.0,74.0,2.43,4.0,2018.0,100.94,1,3,4904.0,4.0,124,8
1186.0,43.0,0.99,2.0,1200.0,80.0,1,2,1186.0,1.35,95,4
1884.0,48.0,0.99,2.0,1900.0,100.0,1,2,1884.0,1.25,110,144
3064.0,34.0,0.63,2.0,4830.0,96.7,2,2,3064.0,1.25,95,4
1239.0,35.0,0.79,2.0,1575.0,100.0,1,2,822.0,1.25,121,11
2528.0,32.0,0.51,1.0,5000.0,100.0,2,2,2528.0,0.5,110,4
2040.0,30.0,0.82,2.0,2500.0,100.0,1,2,1440.0,1.25,121,2
3014.0,61.0,1.66,6.5,1817.0,100.94,1,3,3014.0,3.44,119,1
3300.0,55.0,1.65,4.0,2000.0,100.0,1,3,3300.0,4.0,90,5
36580.0,88.0,4.14,6.5,8830.0,100.94,1,6,36580.0,6.02,116,8
1440.0,36.0,0.79,2.0,1815.0,90.75,2,2,1440.0,1.25,70,146
3994.0,55.0,2.37,6.5,1682.0,100.94,1,3,2964.0,3.44,125,5
39070.0,96.0,5.16,6.5,7570.0,100.94,1,7,35300.0,3.44,120,2917
2128.0,32.0,0.43,1.0,5000.0,100.0,2,2,2128.0,0.5,110,5
4144.0,50.0,2.05,6.5,2018.0,100.94,1,4,4144.0,3.44,130,9
59140.0,92.0,5.86,6.5,10100.0,100.94,1,7,54240.0,6.02,118,92
4390.0,71.0,2.61,6.5,1682.0,100.94,1,4,4390.0,3.44,125,2
2260.0,36.6,0.45,1.0,5076.0,101.5,2,2,2260.0,0.5,119,90
4830.0,55.0,2.39,6.5,2018.0,100.94,1,3,3588.0,3.44,129,9
4988.0,72.0,2.47,6.5,2018.0,100.94,1,3,3740.0,3.44,122,3
3646.0,69.0,1.81,6.5,2018.0,100.94,1,3,3646.0,3.44,122,16
8200.0,78.0,3.41,6.5,2404.0,93.3,1,5,8200.0,6.02,122,13
61820.0,93.0,10.75,6.5,5750.0,103.0,1,12,61820.0,6.02,110,1583
3760.0,69.0,1.86,6.5,2018.0,100.94,1,3,3760.0,3.44,124,1
4400.0,55.0,2.18,6.5,2018.0,100.94,1,3,3300.0,3.44,130,81
4560.0,56.0,2.26,6.5,2018.0,100.94,1,4,4560.0,3.44,131,1
3884.0,69.0,1.93,6.5,2018.0,100.94,1,3,3884.0,3.44,122,32
4980.0,55.0,2.47,6.5,2018.0,100.94,1,3,3700.0,3.44,124,2
14660.0,92.0,4.47,6.5,3280.0,97.0,1,5,12660.0,3.44,124,50
2606.0,37.0,0.52,1.0,5000.0,100.0,2,2,2606.0,0.5,95,5
1524.0,41.0,0.47,1.0,3240.0,81.0,2,1,1524.0,0.5,70,624
3440.0,65.0,1.7,6.5,2018.0,100.94,1,3,2580.0,3.44,124,1
3960.0,50.0,2.18,6.5,1817.0,100.94,1,4,3960.0,3.44,133,37
3880.0,50.0,2.14,6.5,1817.0,100.94,1,3,2840.0,3.44,133,2
18180.0,86.0,2.46,4.8,7376.0,97.5,1,4,18180.0,2.43,90,9
3014.0,61.0,1.66,6.5,1817.0,100.94,1,3,3014.0,3.44,119,3279
9040.0,85.0,2.93,2.0,3086.0,115.0,1,4,9040.0,2.0,110,591
1397.0,27.0,0.41,1.0,3440.0,86.0,2,2,1397.0,0.5,70,12
1116.0,31.0,0.35,4.8,3200.0,100.0,1,2,1116.0,2.43,36,1
4880.0,55.0,2.42,6.5,2018.0,100.94,1,4,4880.0,3.44,130,8
4628.0,68.0,2.41,6.5,1917.0,100.94,1,3,3472.0,3.44,127,1105
3188.0,64.5,1.59,4.8,2000.0,100.0,1,4,3188.0,2.43,22,17
2200.0,55.0,1.1,2.0,2000.0,100.0,1,2,2200.0,1.25,95,8
2250.0,45.0,0.56,1.0,4000.0,100.0,1,2,2250.0,0.5,60,33
2640.0,54.0,1.63,6.5,1615.0,100.94,1,3,2640.0,3.44,134,2
6096.0,55.0,3.02,6.5,2018.0,100.94,1,4,4844.0,3.44,130,4
3830.0,57.0,2.28,6.5,1682.0,100.94,1,3,3830.0,3.44,135,5
3776.0,55.0,2.22,6.5,1699.0,99.94,1,3,2824.0,3.44,131,13
4164.0,50.0,2.5,6.5,1665.0,99.94,1,3,2500.0,3.44,126,1
5376.0,99.8,2.69,6.5,1998.0,99.94,1,3,3968.0,3.44,136,24
3752.0,50.0,2.0,6.5,1873.0,99.94,1,3,2812.0,3.44,135,1
2694.0,50.0,1.65,6.5,1632.0,99.94,1,3,2694.0,3.44,134,270
6908.0,58.0,3.46,6.5,1998.0,99.94,1,3,5180.0,3.44,135,1
32770.0,48.66,1.96,2.0,16750.0,96.7,7,3,31490.0,1.25,12,4
4176.0,54.0,1.97,6.5,2120.0,100.94,1,3,3136.0,3.44,130,2
2520.0,59.0,1.8,6.5,1399.0,99.94,1,3,2000.0,3.44,138,14
2700.0,99.8,1.8,6.5,1499.0,99.94,1,3,2700.0,3.44,139,4
3740.0,57.0,2.2,6.5,1699.0,99.94,1,3,3740.0,3.44,131,1
26600.0,76.0,10.65,6.5,2498.0,99.94,1,5,5700.0,3.44,131,60
4696.0,70.0,2.33,6.5,2018.0,100.94,1,4,4696.0,3.44,131,79
3400.0,50.0,2.0,6.5,1699.0,99.94,1,3,2550.0,3.44,132,1
2700.0,48.0,1.44,6.5,1873.0,99.94,1,3,2700.0,3.44,139,3
2880.0,48.0,1.92,6.5,1499.0,99.94,1,3,2160.0,3.44,126,6
3336.0,50.0,2.0,6.5,1665.0,99.94,1,3,2500.0,3.44,126,4
4850.0,68.0,2.4,6.5,2018.0,100.94,1,4,4850.0,3.44,130,6
3400.0,50.0,2.0,6.5,1699.0,99.94,1,3,2550.0,3.44,132,1
3816.0,62.0,2.12,6.5,1799.0,99.94,1,3,2862.0,3.44,135,14
3068.0,52.0,1.84,6.5,1665.0,99.94,1,3,2300.0,3.44,15,19
3068.0,52.0,2.05,6.5,1499.0,99.94,1,3,2300.0,3.44,15,1
2200.0,48.0,1.5,6.5,1465.0,99.94,1,3,2200.0,3.44,128,2
4140.0,46.0,4.62,6.5,896.0,49.6,1,5,3312.0,6.02,110,31
4400.0,77.0,2.75,6.5,1600.0,80.0,1,4,3900.0,3.44,136,48
3844.0,74.0,2.48,6.5,1549.0,99.94,1,4,3844.0,3.44,110,1
3400.0,50.0,2.0,6.5,1699.0,99.94,1,3,2550.0,3.44,134,1
2116.0,48.0,1.26,6.5,1682.0,100.94,1,3,2116.0,3.44,150,56
4720.0,55.0,2.36,3.0,2000.0,100.0,1,4,3596.0,3.0,130,100
2652.0,52.0,1.55,6.5,1716.0,100.94,1,3,2652.0,3.44,130,40
3728.0,57.0,1.77,6.5,2108.0,99.94,1,3,3728.0,3.44,129,21
4856.0,50.0,3.91,6.5,1243.0,77.7,1,4,3256.0,3.44,129,84
3712.0,58.0,2.99,6.5,1243.0,77.7,1,4,1856.0,3.44,129,18
4770.0,55.0,2.38,3.0,2000.0,100.0,1,4,3596.0,3.0,130,171
4950.0,55.0,2.48,3.0,2000.0,100.0,1,3,4124.0,3.0,130,54
3564.0,52.0,2.1,3.0,1700.0,100.0,1,3,2598.0,3.0,122,31
3678.0,52.0,2.04,3.0,1800.0,100.0,1,3,2742.0,3.0,122,211
4100.0,50.0,2.16,3.0,1900.0,100.0,1,3,3000.0,3.0,122,2
4304.0,67.0,2.39,3.0,1799.0,99.94,1,4,4304.0,3.0,122,1
4200.0,65.0,2.97,6.5,1413.0,100.94,1,4,4200.0,3.44,136,1
3620.0,62.0,2.83,3.0,1280.0,80.0,1,4,3620.0,3.0,123,2
3400.0,50.0,2.53,3.0,1343.0,78.06,1,4,3400.0,3.0,122,3
3592.0,50.0,2.02,6.5,1782.0,99.94,1,3,2646.0,3.44,129,12
3564.0,52.0,1.32,2.0,2700.0,90.0,2,2,2288.0,1.25,85,282
3954.0,55.0,3.28,6.5,1204.0,56.0,1,4,3154.0,6.02,110,6
2600.0,65.0,1.04,2.0,2500.0,100.0,2,2,2600.0,1.25,95,1
3620.0,62.0,2.13,6.5,1699.0,99.94,1,3,2716.0,3.44,129,2
3620.0,60.0,2.83,3.0,1280.0,80.0,1,4,3620.0,3.0,123,2
3948.0,52.0,2.02,3.0,1950.0,100.0,1,3,2886.0,3.0,122,1
4220.0,64.0,2.79,3.0,1515.0,81.94,1,4,4220.0,3.0,122,281
1606.0,29.0,0.4,2.0,4000.0,100.0,1,2,1606.0,1.25,95,10
3400.0,50.0,2.0,6.5,1699.0,99.94,1,3,2550.0,3.44,129,3
4776.0,96.0,2.37,4.0,2018.0,100.94,1,3,4776.0,4.0,130,2
3564.0,52.0,2.1,3.0,1700.0,100.0,1,3,2598.0,3.0,122,41
4000.0,50.0,2.22,2.0,1800.0,90.0,1,3,3000.0,1.35,17,7
4896.0,68.0,2.04,2.0,2400.0,100.0,1,3,4896.0,1.25,90,44
